12
basin_cfs 1
basin_gwflow_cfs 1
basin_sroff_cfs 1
basin_dunnian 1
basin_ssflow_cfs 1
basin_ppt 1
basin_snow 1
basin_pweqv 1
basin_snowcov 1
basin_actet 1
basin_potsw 1
basin_recharge 1
36 1982 9 5 0 0 0 1.513941 1.274306 0.004581 0.000016 0.235054 0.000000 0.000000 0.000000 0.000000 0.092113 584.317567 0.001698 
37 1982 9 6 0 0 0 1.472727 1.266514 0.003948 0.000014 0.202264 0.000000 0.000000 0.000000 0.000000 0.086420 575.143051 0.001615 
38 1982 9 7 0 0 0 1.437303 1.258802 0.003423 0.000012 0.175078 0.000000 0.000000 0.000000 0.000000 0.078360 577.747095 0.001537 
39 1982 9 8 0 0 0 1.406473 1.251168 0.002983 0.000010 0.152322 0.000000 0.000000 0.000000 0.000000 0.070730 572.980553 0.001464 
40 1982 9 9 0 0 0 1.379337 1.243613 0.002611 0.000009 0.133113 0.000000 0.000000 0.000000 0.000000 0.057335 561.993962 0.001395 
41 1982 9 10 0 0 0 1.355209 1.236136 0.002294 0.000008 0.116779 0.000000 0.000000 0.000000 0.000000 0.040181 529.069275 0.001331 
42 1982 9 11 0 0 0 1.333559 1.228738 0.002022 0.000007 0.102799 0.000000 0.000000 0.000000 0.000000 0.032729 532.346457 0.001270 
43 1982 9 12 0 0 0 1.313970 1.221418 0.001788 0.000006 0.090764 0.000000 0.000000 0.000000 0.000000 0.034679 531.856238 0.001213 
44 1982 9 13 0 0 0 1.296112 1.214175 0.001586 0.000006 0.080351 0.000000 0.000000 0.000000 0.000000 0.033242 518.077829 0.001159 
45 1982 9 14 0 0 0 1.279719 1.207010 0.001409 0.000005 0.071300 0.000000 0.000000 0.000000 0.000000 0.023780 501.984539 0.001108 
46 1982 9 15 0 0 0 3234.111231 1.237544 3191.594539 4.516056 41.279148 19.394642 3.391726 3.301823 0.785109 0.020473 206.249119 0.048628 
47 1982 9 16 0 0 0 2328.642641 1.286423 2296.060643 1.489763 31.295575 12.736780 3.737100 6.788910 0.961752 0.015693 185.574332 0.075781 
48 1982 9 17 0 0 0 964.591148 1.338682 926.843336 1.947075 36.409129 3.473667 0.262449 6.678904 0.877579 0.024382 214.130723 0.078874 
49 1982 9 18 0 0 0 2907.644836 1.390608 2869.039895 4.829168 37.214333 10.710474 1.058209 7.192684 0.691786 0.019409 189.481721 0.078948 
50 1982 9 19 0 0 0 2214.806097 1.442183 2176.166099 4.598489 37.197814 8.105224 0.694033 7.514593 0.613993 0.021667 200.170094 0.078949 
51 1982 9 20 0 0 0 8.625860 1.492588 1.631700 0.005643 5.501571 0.000000 0.000000 7.413762 0.587768 0.058119 488.071793 0.078168 
52 1982 9 21 0 0 0 21.413242 1.542001 10.565524 0.036655 9.305717 0.000000 0.000000 7.256978 0.573421 0.072363 508.341983 0.077597 
53 1982 9 22 0 0 0 19.351477 1.590281 9.432369 0.032722 8.328828 0.000000 0.000000 7.089482 0.554243 0.075151 506.600962 0.077011 
54 1982 9 23 0 0 0 16.304654 1.637375 7.430805 0.025776 7.236474 0.000000 0.000000 6.934067 0.535105 0.070882 497.771240 0.076393 
55 1982 9 24 0 0 0 9261.587119 1.687324 9221.837198 24.744781 38.062597 30.684061 0.004661 5.156715 0.337143 0.036631 227.702683 0.078941 
56 1982 9 25 0 0 0 9942.489300 1.736956 9903.180386 29.564959 37.571958 33.289311 0.000000 3.814843 0.243074 0.036999 217.338460 0.078949 
57 1982 9 26 0 0 0 50.622323 1.786265 30.332244 0.105243 18.503814 0.289472 0.053052 3.797116 0.292263 0.021396 204.045171 0.078936 
58 1982 9 27 0 0 0 526.353168 1.835257 488.033755 1.684871 36.484156 2.315778 0.549245 4.202049 0.640292 0.015989 176.337193 0.078949 
59 1982 9 28 0 0 0 4.633182 1.882267 0.056204 0.000191 2.694711 0.000000 0.000000 4.187472 0.511165 0.032130 409.623638 0.077089 
60 1982 9 29 0 0 0 2411.126417 1.930643 2371.440075 1.656093 37.755699 17.947281 9.465789 13.597835 1.000000 0.008629 143.842569 0.078705 
61 1982 9 30 0 0 0 4.294028 1.976908 0.074216 0.000251 2.242904 0.000000 0.000000 13.596206 0.999991 0.020764 283.580173 0.076566 
62 1982 10 1 0 0 0 4.085750 2.021253 0.161951 0.000545 1.902547 0.000000 0.000000 13.579997 0.999951 0.015135 336.068537 0.074396 
63 1982 10 2 0 0 0 5.969074 2.064500 0.830284 0.002845 3.074290 0.000000 0.000000 13.514686 0.999619 0.021514 383.060279 0.072901 
64 1982 10 3 0 0 0 8.661215 2.107091 1.979410 0.006828 4.574715 0.000000 0.000000 13.423081 0.998084 0.019987 352.842095 0.071729 
65 1982 10 4 0 0 0 9.974339 2.148982 2.468339 0.008527 5.357018 0.000000 0.000000 13.329944 0.994990 0.018177 327.219109 0.070577 
66 1982 10 5 0 0 0 8.483572 2.189958 1.566669 0.005405 4.726946 0.000000 0.000000 13.258022 0.990927 0.013413 311.698285 0.069308 
67 1982 10 6 0 0 0 10.843903 2.230256 2.691835 0.009305 5.921812 0.000000 0.000000 13.165158 0.986923 0.015781 308.863079 0.068313 
68 1982 10 7 0 0 0 1049.712268 2.276410 1009.556789 1.341403 37.879069 7.722836 3.647384 16.904187 1.000000 0.004133 126.051186 0.076480 
69 1982 10 8 0 0 0 4.827721 2.320607 0.095683 0.000322 2.411431 0.000000 0.000000 16.897955 0.999789 0.007889 228.173616 0.074445 
70 1982 10 9 0 0 0 4.910747 2.363017 0.192168 0.000651 2.355562 0.000000 0.000000 16.881858 0.999399 0.010608 242.764038 0.072487 
71 1982 10 10 0 0 0 6.245398 2.404178 0.713609 0.002447 3.127611 0.000000 0.000000 16.833504 0.998365 0.014356 297.536114 0.070886 
72 1982 10 11 0 0 0 7.666759 2.444443 1.287468 0.004436 3.934848 0.000000 0.000000 16.765720 0.996311 0.014553 317.491535 0.069543 
73 1982 10 12 0 0 0 9.665049 2.484080 2.192701 0.007574 4.988267 0.000000 0.000000 16.676418 0.993468 0.015931 314.446316 0.068506 
74 1982 10 13 0 0 0 13.413912 2.523380 4.059899 0.014048 6.830633 0.000000 0.000000 16.556126 0.989407 0.018197 330.184957 0.067890 
75 1982 10 14 0 0 0 1354.452318 2.567904 1313.595205 1.467767 38.289209 5.663413 1.035075 17.138500 0.972387 0.018018 286.109687 0.077413 
76 1982 10 15 0 0 0 157.197837 2.612190 119.041593 0.413107 35.544054 0.257428 0.040729 16.746871 0.955623 0.017445 258.117621 0.077391 
77 1982 10 16 0 0 0 11.876536 2.655613 2.767191 0.009579 6.453732 0.000000 0.000000 16.656836 0.932950 0.018402 320.553955 0.076413 
78 1982 10 17 0 0 0 14.464792 2.698296 3.892026 0.013483 7.874470 0.000000 0.000000 16.547462 0.926358 0.018906 299.344230 0.075547 
79 1982 10 18 0 0 0 5.509556 2.739301 0.184169 0.000635 2.586086 0.000000 0.000000 16.526713 0.918934 0.009478 263.374102 0.073775 
80 1982 10 19 0 0 0 4.931169 2.778616 0.149323 0.000514 2.003230 0.000000 0.000000 16.508019 0.916603 0.008655 205.222047 0.071941 
81 1982 10 20 0 0 0 4.905526 2.816504 0.233385 0.000803 1.855636 0.000000 0.000000 16.478276 0.914203 0.009628 203.179118 0.070270 
82 1982 10 21 0 0 0 608.148463 2.859378 566.414832 1.473076 38.874253 2.316851 0.152840 16.371495 0.904993 0.007177 113.827309 0.077243 
83 1982 10 22 0 0 0 2396.300099 2.902030 2355.478247 2.082902 37.919822 7.980264 0.269943 15.912209 0.862942 0.007463 109.346449 0.078584 
84 1982 10 23 0 0 0 7975.449787 2.944442 7934.984838 5.543103 37.520506 28.831922 2.379010 16.964842 0.758643 0.007320 108.219706 0.078917 
85 1982 10 24 0 0 0 7032.547954 2.986618 6992.214011 6.309064 37.347325 26.000214 2.324988 18.471044 0.683055 0.007443 106.399376 0.078859 
86 1982 10 25 0 0 0 9343.478669 3.028555 9303.207500 10.379636 37.242614 38.614179 6.725018 24.577382 0.614613 0.006730 105.285413 0.078608 
87 1982 10 26 0 0 0 6652.155717 3.070187 6612.363931 1.577532 36.721599 54.832138 31.762486 56.249033 1.000000 0.002952 104.188456 0.078254 
88 1982 10 27 0 0 0 5.515257 3.109873 0.048204 0.000167 2.357180 0.000000 0.000000 56.248916 0.999986 0.000967 103.100375 0.076314 
89 1982 10 28 0 0 0 5.001300 3.147691 0.050550 0.000168 1.803060 0.000000 0.000000 56.247110 0.999986 0.003372 129.663006 0.074264 
90 1982 10 29 0 0 0 4.954169 3.183778 0.094760 0.000312 1.675631 0.000000 0.000000 56.240433 0.999958 0.007194 141.574389 0.072213 
91 1982 10 30 0 0 0 4222.138503 3.224433 4180.195303 1.416045 38.718767 23.940792 7.774747 65.269293 0.997583 0.003931 99.893906 0.076856 
92 1982 10 31 0 0 0 5.287046 3.263175 0.071392 0.000240 1.952479 0.000000 0.000000 65.264998 0.996657 0.003658 114.979665 0.074783 
93 1982 11 1 0 0 0 5.390165 3.300059 0.140108 0.000472 1.949999 0.000000 0.000000 65.256978 0.996377 0.007224 200.705837 0.072683 
94 1982 11 2 0 0 0 4.893094 3.335126 0.079485 0.000268 1.478483 0.000000 0.000000 65.251104 0.995879 0.004581 156.967674 0.070585 
95 1982 11 3 0 0 0 5.872919 3.368517 0.358291 0.001223 2.146111 0.000000 0.000000 65.231475 0.995523 0.012112 258.474915 0.068573 
96 1982 11 4 0 0 0 6.264702 3.400494 0.496751 0.001701 2.367457 0.000000 0.000000 65.200777 0.994636 0.012388 270.919431 0.066758 
97 1982 11 5 0 0 0 6.652335 3.431329 0.646552 0.002218 2.574455 0.000000 0.000000 65.156711 0.993656 0.014511 260.924304 0.065185 
98 1982 11 6 0 0 0 5.661600 3.460769 0.265764 0.000907 1.935068 0.000000 0.000000 65.131890 0.992556 0.010802 213.787116 0.063423 
99 1982 11 7 0 0 0 4.692476 3.488697 0.059342 0.000201 1.144436 0.000000 0.000000 65.122820 0.991669 0.005693 135.326332 0.061595 
100 1982 11 8 0 0 0 36.277775 3.518175 22.024418 0.076268 10.735181 7.739437 7.491780 72.616089 1.000000 0.001591 90.899300 0.061939 
101 1982 11 9 0 0 0 4.731528 3.546083 0.029694 0.000103 1.155751 0.000000 0.000000 72.616089 1.000000 0.000000 89.967266 0.060193 
102 1982 11 10 0 0 0 4.550111 3.572507 0.024683 0.000080 0.952921 3.572048 3.524852 76.187079 1.000000 0.000554 89.050268 0.058497 
103 1982 11 11 0 0 0 4.405809 3.597463 0.018469 0.000064 0.789878 0.000000 0.000000 76.187067 1.000000 0.000071 88.148716 0.056838 
104 1982 11 12 0 0 0 4.313433 3.621006 0.015274 0.000053 0.677152 0.000000 0.000000 76.186936 1.000000 0.000935 106.131489 0.055230 
105 1982 11 13 0 0 0 4.247424 3.643194 0.012913 0.000045 0.591316 0.000000 0.000000 76.186915 1.000000 0.000129 88.166381 0.053675 
106 1982 11 14 0 0 0 4.198938 3.664080 0.011109 0.000039 0.523749 0.000000 0.000000 76.186698 1.000000 0.001586 152.170398 0.052171 
107 1982 11 15 0 0 0 4.162549 3.683719 0.009692 0.000034 0.469138 0.000000 0.000000 76.186253 1.000000 0.002263 162.853751 0.050719 
108 1982 11 16 0 0 0 4.134760 3.702162 0.008553 0.000030 0.424044 0.000000 0.000000 76.185306 1.000000 0.003384 149.305551 0.049318 
109 1982 11 17 0 0 0 4.113228 3.719459 0.007622 0.000026 0.386147 0.000000 0.000000 76.182853 1.000000 0.006127 101.156863 0.047965 
110 1982 11 18 0 0 0 1670.135931 3.745534 1639.709802 0.413215 26.680595 75.906014 69.313235 145.991034 1.000000 0.002810 82.303573 0.053449 
111 1982 11 19 0 0 0 10.686882 3.770231 4.432644 0.012333 2.484007 17.562569 17.394888 163.529749 1.000000 0.000995 81.539612 0.052064 
112 1982 11 20 0 0 0 4.632820 3.793524 0.023406 0.000081 0.815890 0.893012 0.892462 164.422737 1.000000 0.000024 80.794489 0.050684 
113 1982 11 21 0 0 0 4.523808 3.815463 0.018647 0.000065 0.689698 0.000000 0.000000 164.422736 1.000000 0.000002 80.068543 0.049339 
114 1982 11 22 0 0 0 5.358729 3.836340 0.238311 0.000786 1.284077 6.846425 6.587511 171.258941 1.000000 0.001709 79.362101 0.048118 
115 1982 11 23 0 0 0 4.473352 3.855968 0.013907 0.000048 0.603477 0.595341 0.595129 171.853182 1.000000 0.001100 78.675481 0.046851 
116 1982 11 24 0 0 0 4.408057 3.874392 0.011738 0.000041 0.521927 0.000000 0.000000 171.853171 1.000000 0.000064 78.008993 0.045622 
117 1982 11 25 0 0 0 4.362213 3.891660 0.010108 0.000035 0.460445 0.000000 0.000000 171.853167 1.000000 0.000024 77.362938 0.044432 
118 1982 11 26 0 0 0 4.328697 3.907820 0.008838 0.000031 0.412039 0.000000 0.000000 171.853156 1.000000 0.000069 77.115633 0.043280 
119 1982 11 27 0 0 0 6.556669 3.923438 0.700619 0.002367 1.932612 4.762731 4.419597 176.594288 1.000000 0.001953 76.133276 0.042375 
120 1982 11 28 0 0 0 46.545931 3.939439 35.361598 0.079133 7.244894 8.037108 7.095106 184.439183 1.000000 0.002757 75.550222 0.042173 
121 1982 11 29 0 0 0 146.348392 3.955711 131.098834 0.175871 11.293848 32.446103 31.826536 216.346303 1.000000 0.001772 74.988703 0.041992 
122 1982 11 30 0 0 0 8.126676 3.970989 2.610301 0.005726 1.545386 60.129471 60.108068 276.462002 1.000000 0.001045 74.448970 0.040974 
123 1982 12 1 0 0 0 4.568702 3.985273 0.012083 0.000042 0.571346 2.676738 2.676738 279.138738 1.000000 0.000002 73.931264 0.039968 
124 1982 12 2 0 0 0 4.490024 3.998597 0.009890 0.000034 0.481537 0.000000 0.000000 279.138738 1.000000 0.000000 73.759986 0.038987 
125 1982 12 3 0 0 0 4.436133 4.010995 0.008340 0.000029 0.416797 0.000000 0.000000 279.138710 1.000000 0.000173 79.702277 0.038032 
126 1982 12 4 0 0 0 4.397454 4.022503 0.007189 0.000025 0.367762 0.000000 0.000000 279.138579 1.000000 0.000943 99.184598 0.037105 
127 1982 12 5 0 0 0 4.368664 4.033154 0.006301 0.000022 0.329209 0.000000 0.000000 279.138577 1.000000 0.000008 78.755838 0.036204 
128 1982 12 6 0 0 0 4.346576 4.042982 0.005596 0.000019 0.297998 0.000000 0.000000 279.138305 1.000000 0.002057 125.360666 0.035330 
129 1982 12 7 0 0 0 4.329175 4.052018 0.005021 0.000017 0.272135 0.000000 0.000000 279.138303 1.000000 0.000003 77.908882 0.034481 
130 1982 12 8 0 0 0 4.315131 4.060294 0.004544 0.000016 0.250292 0.000000 0.000000 279.138302 1.000000 0.000000 70.942179 0.033658 
131 1982 12 9 0 0 0 4.303535 4.067841 0.004141 0.000014 0.231552 0.000000 0.000000 279.138302 1.000000 0.000000 70.922897 0.032859 
132 1982 12 10 0 0 0 4.293746 4.074687 0.003796 0.000013 0.215263 0.000000 0.000000 279.138292 1.000000 0.000021 96.232715 0.032085 
133 1982 12 11 0 0 0 4.285303 4.080860 0.003498 0.000012 0.200946 0.000000 0.000000 279.138251 1.000000 0.000111 104.484080 0.031333 
134 1982 12 12 0 0 0 4.277867 4.086386 0.003237 0.000011 0.188244 0.000000 0.000000 279.137998 1.000000 0.000995 138.660945 0.030603 
135 1982 12 13 0 0 0 4.271794 4.091300 0.003127 0.000010 0.177366 13.681103 13.014527 292.815349 1.000000 0.000146 69.816645 0.029897 
136 1982 12 14 0 0 0 4.265298 4.095618 0.002801 0.000010 0.166879 0.000000 0.000000 292.815349 1.000000 0.000000 69.607058 0.029209 
137 1982 12 15 0 0 0 4.259553 4.099364 0.002618 0.000009 0.157571 0.000000 0.000000 292.814845 1.000000 0.004142 120.974825 0.028542 
138 1982 12 16 0 0 0 4.254110 4.102560 0.002453 0.000009 0.149097 0.000000 0.000000 292.812743 1.000000 0.010574 158.865031 0.027893 
139 1982 12 17 0 0 0 265.498285 4.111857 247.603796 0.116081 13.782631 21.711315 16.511208 313.404144 1.000000 0.002736 81.194340 0.031456 
140 1982 12 18 0 0 0 4.642990 4.120415 0.016244 0.000056 0.506331 0.000000 0.000000 313.404124 1.000000 0.000118 75.088699 0.030760 
141 1982 12 19 0 0 0 4.564927 4.128256 0.012720 0.000044 0.423951 0.000000 0.000000 313.404052 1.000000 0.000475 128.473148 0.030075 
142 1982 12 20 0 0 0 949.543008 4.143837 924.818993 0.328806 20.580178 19.034578 12.678588 328.836175 1.000000 0.003442 80.878740 0.035998 
143 1982 12 21 0 0 0 1146.550340 4.158911 1127.629066 0.272100 14.762363 110.935895 106.972323 435.790296 1.000000 0.001474 68.484246 0.035466 
144 1982 12 22 0 0 0 103.071352 4.173202 93.060219 0.069000 5.837931 53.534752 52.980227 488.979643 1.000000 0.000965 68.466913 0.034780 
145 1982 12 23 0 0 0 5.861291 4.186605 0.369600 0.001237 1.305085 13.978518 13.906122 502.954384 1.000000 0.000239 68.474375 0.034038 
146 1982 12 24 0 0 0 4.940605 4.199113 0.019122 0.000066 0.722371 0.000000 0.000000 502.954384 1.000000 0.000000 68.506648 0.033291 
147 1982 12 25 0 0 0 4.825374 4.210751 0.015548 0.000054 0.599075 0.000000 0.000000 502.954384 1.000000 0.000000 68.563736 0.032551 
148 1982 12 26 0 0 0 4.744642 4.221546 0.012986 0.000045 0.510110 1.784492 1.742590 504.738573 1.000000 0.000303 68.645634 0.031823 
149 1982 12 27 0 0 0 4.685638 4.231528 0.011071 0.000038 0.443039 0.000000 0.000000 504.738540 1.000000 0.000215 69.931164 0.031110 
150 1982 12 28 0 0 0 4.641061 4.240724 0.009594 0.000033 0.390743 0.000000 0.000000 504.738540 1.000000 0.000000 68.883791 0.030412 
151 1982 12 29 0 0 0 4.606448 4.249164 0.008423 0.000029 0.348860 0.000000 0.000000 504.738540 1.000000 0.000000 69.039993 0.029731 
152 1982 12 30 0 0 0 4.578926 4.256876 0.007476 0.000026 0.314573 0.000000 0.000000 504.738540 1.000000 0.000000 69.220887 0.029066 
153 1982 12 31 0 0 0 4.556571 4.263888 0.006695 0.000023 0.285989 0.000000 0.000000 504.738540 1.000000 0.000000 69.426421 0.028418 
154 1983 1 1 0 0 0 4.538054 4.270226 0.006040 0.000021 0.261788 0.000000 0.000000 504.738540 1.000000 0.000000 70.157237 0.027786 
155 1983 1 2 0 0 0 4.522429 4.275916 0.005486 0.000019 0.241028 0.000000 0.000000 504.738540 1.000000 0.000000 89.726963 0.027171 
156 1983 1 3 0 0 0 4.509010 4.280983 0.005009 0.000017 0.223017 0.000000 0.000000 504.738536 1.000000 0.000024 98.095634 0.026572 
157 1983 1 4 0 0 0 4.497286 4.285452 0.004597 0.000016 0.207238 0.000000 0.000000 504.738385 1.000000 0.001098 90.471584 0.025988 
158 1983 1 5 0 0 0 4.486875 4.289345 0.004236 0.000015 0.193294 0.000000 0.000000 504.737812 1.000000 0.004122 157.927304 0.025421 
159 1983 1 6 0 0 0 4.477483 4.292686 0.003918 0.000014 0.180879 0.000000 0.000000 504.736474 1.000000 0.005308 178.168057 0.024868 
160 1983 1 7 0 0 0 4.468884 4.295495 0.003636 0.000013 0.169753 0.000000 0.000000 504.734042 1.000000 0.005152 173.047723 0.024330 
161 1983 1 8 0 0 0 4.460901 4.297795 0.003384 0.000012 0.159722 0.000000 0.000000 504.729106 1.000000 0.007582 201.159057 0.023806 
162 1983 1 9 0 0 0 4.453393 4.299604 0.003159 0.000011 0.150631 0.000000 0.000000 504.726136 1.000000 0.003354 197.533023 0.023296 
163 1983 1 10 0 0 0 4.446251 4.300942 0.002955 0.000010 0.142353 0.000000 0.000000 504.724968 1.000000 0.001176 162.359231 0.022799 
164 1983 1 11 0 0 0 4.439384 4.301829 0.002771 0.000010 0.134784 0.000000 0.000000 504.724825 1.000000 0.000144 147.646889 0.022315 
165 1983 1 12 0 0 0 4.432721 4.302281 0.002604 0.000009 0.127837 0.000000 0.000000 504.723192 1.000000 0.001653 210.837507 0.021844 
166 1983 1 13 0 0 0 4.426205 4.302315 0.002451 0.000009 0.121438 0.000000 0.000000 504.722372 1.000000 0.000820 185.979411 0.021386 
167 1983 1 14 0 0 0 4.419788 4.301950 0.002312 0.000008 0.115527 0.000000 0.000000 504.721789 1.000000 0.000584 159.011615 0.020939 
168 1983 1 15 0 0 0 4.413432 4.301199 0.002183 0.000008 0.110049 0.000000 0.000000 504.715065 1.000000 0.008260 205.800442 0.020504 
169 1983 1 16 0 0 0 4.452198 4.300251 0.011375 0.000012 0.140572 5.191205 4.082510 509.884907 1.000000 0.003473 86.180510 0.020125 
170 1983 1 17 0 0 0 4.414751 4.298949 0.002460 0.000007 0.113342 0.000000 0.000000 509.884221 1.000000 0.004670 145.399717 0.019713 
171 1983 1 18 0 0 0 6.389709 4.298011 1.024563 0.002797 1.067134 4.326004 3.945203 514.184877 1.000000 0.001949 80.054674 0.019544 
172 1983 1 19 0 0 0 9.451475 4.297141 3.493225 0.010553 1.661109 19.899620 19.867065 534.057944 1.000000 0.000462 78.026944 0.019315 
173 1983 1 20 0 0 0 4.486701 4.295912 0.003064 0.000011 0.187725 0.000000 0.000000 534.057944 1.000000 0.000000 80.370207 0.018922 
174 1983 1 21 0 0 0 4.457098 4.294338 0.002637 0.000009 0.160124 0.000000 0.000000 534.057944 1.000000 0.000000 87.760155 0.018538 
175 1983 1 22 0 0 0 13.249770 4.292975 6.524162 0.017063 2.432633 23.648823 23.385301 557.663511 1.000000 0.000479 80.321528 0.018401 
176 1983 1 23 0 0 0 4.482304 4.291277 0.002752 0.000010 0.188275 0.000000 0.000000 557.663421 1.000000 0.000585 143.277648 0.018031 
177 1983 1 24 0 0 0 292.858817 4.293123 282.661940 0.048068 5.903755 41.529643 38.061888 598.077352 1.000000 0.002352 83.094547 0.019974 
178 1983 1 25 0 0 0 4.718340 4.294539 0.007163 0.000025 0.416639 0.000000 0.000000 598.077306 1.000000 0.000284 114.574547 0.019579 
179 1983 1 26 0 0 0 4.636484 4.295536 0.005700 0.000020 0.335248 0.000000 0.000000 598.076443 1.000000 0.006860 192.926177 0.019188 
180 1983 1 27 0 0 0 1121.351011 4.304966 1102.951753 0.170949 14.094292 43.260043 31.561022 637.116065 1.000000 0.005337 115.841673 0.025528 
